Date,Price
2017-10-03,117.330002
2017-10-04,116.830002
2017-10-05,117.860001
2017-10-06,117.440002
2017-10-09,117.790001
2017-10-10,118.07
2017-10-11,118.949997
2017-10-12,119.480003
2017-10-13,120.440002
2017-10-16,119.349998
2017-10-17,118.919998
2017-10-18,119.43
2017-10-19,119.779999
2017-10-20,120.440002
2017-10-23,120.949997
2017-10-24,120.660004
2017-10-25,120.260002
2017-10-26,120.790001
2017-10-27,120.400002
2017-10-30,120.400002
2017-10-31,121.239998
2017-11-01,121.629997
2017-11-02,120.889999
2017-11-03,121.07
2017-11-06,121.620003
2017-11-07,121.400002
2017-11-08,122.379997
2017-11-09,122.110001
2017-11-10,122.010002
2017-11-13,122.040001
2017-11-14,123.160004
2017-11-15,125.32
2017-11-16,123.870003
2017-11-17,123.510002
2017-11-20,122.919998
2017-11-21,122.730003
2017-11-22,122.93
2017-11-24,122.989998
2017-11-27,123.010002
2017-11-28,124.040001
2017-11-29,123.910004
2017-11-30,124.349998
2017-12-01,125.010002
2017-12-04,124.489998
2017-12-05,123.760002
2017-12-06,122.330002
2017-12-07,122.540001
2017-12-08,122.830002
2017-12-11,123.25
2017-12-12,123.559998
2017-12-13,122
2017-12-14,121.010002
2017-12-15,120.809998
2017-12-18,121.300003
2017-12-19,120.099998
2017-12-20,117.910004
2017-12-21,116.480003
2017-12-22,115.809998
2017-12-26,116.099998
2017-12-27,115.559998
2017-12-28,116.099998
2017-12-29,116.830002
2018-01-02,116.639999
2018-01-03,115.349998
2018-01-04,114.410004
2018-01-05,114.07
2018-01-08,113.800003
2018-01-09,114.739998
2018-01-10,113.309998
2018-01-11,112.220001
2018-01-12,111.580002
2018-01-16,111.580002
2018-01-17,111.169998
2018-01-18,111.760002
2018-01-19,111.239998
2018-01-22,111.239998
2018-01-23,111.239998
2018-01-24,112.089996
2018-01-25,111.599998
2018-01-26,113.230003
2018-01-29,112.639999
2018-01-30,111.519997
2018-01-31,112.059998
2018-02-01,112.769997
2018-02-02,110.690002
2018-02-05,110.089996
2018-02-06,107.360001
2018-02-07,106.809998
2018-02-08,106.199997
2018-02-09,105.559998
2018-02-12,107.629997
2018-02-13,108.129997
2018-02-14,107.830002
2018-02-15,107.769997
2018-02-16,109.860001
2018-02-20,110.330002
2018-02-21,109.339996
2018-02-22,108.190002
2018-02-23,108.690002
2018-02-26,111.5
2018-02-27,110.910004
2018-02-28,109.330002
2018-03-01,108.43
2018-03-02,108.209999
2018-03-05,107.769997
2018-03-06,110.050003
2018-03-07,108.339996
2018-03-08,108.279999
2018-03-09,108.650002
2018-03-12,109.089996
2018-03-13,110.019997
2018-03-14,110.080002
2018-03-15,110.919998
2018-03-16,110.050003
2018-03-19,111.040001
2018-03-20,110.370003
2018-03-21,110.089996
2018-03-22,109.589996
2018-03-23,110.199997
2018-03-26,108.860001
2018-03-27,109.900002
2018-03-28,111.239998
2018-03-29,111.589996
2018-04-02,111.830002
2018-04-03,110.830002
2018-04-04,111.080002
2018-04-05,111.480003
2018-04-06,112.400002
2018-04-09,111.610001
2018-04-10,111.949997
2018-04-11,110.959999
2018-04-12,111.050003
2018-04-13,109.830002
2018-04-16,110.519997
2018-04-17,112.199997
2018-04-18,113.099998
2018-04-19,112.330002
2018-04-20,112.440002
2018-04-23,111.660004
2018-04-24,112.010002
2018-04-25,112.379997
2018-04-26,112.809998
2018-04-27,113.739998
2018-04-30,115.010002
2018-05-01,114.540001
2018-05-02,114.370003
2018-05-03,114.019997
2018-05-04,114.559998
2018-05-07,114.949997
2018-05-08,113.959999
2018-05-09,111.800003
2018-05-10,111.400002
2018-05-11,112.639999
2018-05-14,112.809998
2018-05-15,111.639999
2018-05-16,111.290001
2018-05-17,110.519997
2018-05-18,109.760002
2018-05-21,109.739998
2018-05-22,110.290001
2018-05-23,110.879997
2018-05-24,111.669998
2018-05-25,112.610001
2018-05-29,112.800003
2018-05-30,113.040001
2018-05-31,113.949997
2018-06-01,113.940002
