Date,Price
2017-04-25,120.970001
2017-04-26,121.330002
2017-04-27,121.290001
2017-04-28,121.25
2017-05-01,120.43
2017-05-02,120.199997
2017-05-03,119.660004
2017-05-04,118.760002
2017-05-05,119.279999
2017-05-08,120.379997
2017-05-09,119.489998
2017-05-10,119.010002
2017-05-11,119.309998
2017-05-12,118.849998
2017-05-15,119.18
2017-05-16,120.220001
2017-05-17,119.199997
2017-05-18,117.050003
2017-05-19,117.790001
2017-05-22,119.110001
2017-05-23,118.800003
2017-05-24,119.059998
2017-05-25,119.809998
2017-05-26,119.330002
2017-05-30,119.440002
2017-05-31,119.449997
2017-06-01,119.699997
2017-06-02,121.18
2017-06-05,121.32
2017-06-06,120.669998
2017-06-07,121.230003
2017-06-08,120.919998
2017-06-09,121.82
2017-06-12,122.779999
2017-06-13,122.75
2017-06-14,124.110001
2017-06-15,121.769997
2017-06-16,121.519997
2017-06-19,122.300003
2017-06-20,122.43
2017-06-21,122.18
2017-06-22,120.870003
2017-06-23,121.309998
2017-06-26,121.989998
2017-06-27,122.25
2017-06-28,121.650002
2017-06-29,122.199997
2017-06-30,121.489998
2017-07-03,121.989998
2017-07-05,123.089996
2017-07-06,121.879997
2017-07-07,121.660004
2017-07-10,122.230003
2017-07-11,123.110001
2017-07-12,123.690002
2017-07-13,124.260002
2017-07-14,124.440002
2017-07-17,124.980003
2017-07-18,124.910004
2017-07-19,124.800003
2017-07-20,125.779999
2017-07-21,124.93
2017-07-24,124.809998
2017-07-25,125.739998
2017-07-26,126.059998
2017-07-27,125.419998
2017-07-28,124.419998
2017-07-31,124.32
2017-08-01,123.690002
2017-08-02,123.25
2017-08-03,123.480003
2017-08-04,123.019997
2017-08-07,123.230003
2017-08-08,123.080002
2017-08-09,122.010002
2017-08-10,121.699997
2017-08-11,120.260002
2017-08-14,121.120003
2017-08-15,121.760002
2017-08-16,121.860001
2017-08-17,122.400002
2017-08-18,120.510002
2017-08-21,120.839996
2017-08-22,120.720001
2017-08-23,121.900002
2017-08-24,122.459999
2017-08-25,122.599998
2017-08-28,122.769997
2017-08-29,122.160004
2017-08-30,122.279999
2017-08-31,123.839996
2017-09-01,124.599998
2017-09-05,125.459999
2017-09-06,124.019997
2017-09-07,124.300003
2017-09-08,124.330002
2017-09-11,124.910004
2017-09-12,126.400002
2017-09-13,127.150002
2017-09-14,126.440002
2017-09-15,126.879997
2017-09-18,127.389999
2017-09-19,128.009995
2017-09-20,128.669998
2017-09-21,129.059998
2017-09-22,128.490005
2017-09-25,128.369995
2017-09-26,128.5
2017-09-27,127.75
2017-09-28,127.709999
2017-09-29,128.720001
2017-10-02,128.600006
2017-10-03,130.639999
2017-10-04,131.050003
2017-10-05,131.289993
2017-10-06,131.100006
2017-10-09,131.449997
2017-10-10,131.600006
2017-10-11,131.179993
2017-10-12,131.039993
2017-10-13,132.289993
2017-10-16,132.770004
2017-10-17,132.070007
2017-10-18,131.860001
2017-10-19,130.949997
2017-10-20,132.5
2017-10-23,133.220001
2017-10-24,132.960007
2017-10-25,133.380005
2017-10-26,133.75
2017-10-27,133.899994
2017-10-30,133.899994
2017-10-31,133.029999
2017-11-01,134.160004
2017-11-02,134.009995
2017-11-03,133.130005
2017-11-06,133.160004
2017-11-07,132.779999
2017-11-08,132.559998
2017-11-09,131.979996
2017-11-10,131.110001
2017-11-13,130.5
2017-11-14,130.929993
2017-11-15,129.770004
2017-11-16,130.139999
2017-11-17,131.169998
2017-11-20,131.660004
2017-11-21,132.529999
